"Id_Encuesta","Id_Encuestado","LOCALIDAD","P1.1 Rango de edad","ESTRATO","P1. ¿Cuántos años tiene? (ENC: ANOTE LA EDAD EXACTA Y TAMBIEN SELECCIONE EL RANGO)","P2","P6","P7","P106","P102","PERCEPCION","P109","P111","P112","P117_1","P117_2","P117_3","P121","P122","P123","P447_1","P447_2","P447_3","P447_4","P447_5","P447_6","P128","P203","P204_A","P204_B","P204_C","P204_D","P204_E","P204_F","P204_G","P204_H","P204_I","P204_J","P204_K","P204_L","P204_M","P204_N","P204_O","P204_P","P204_Q","P204_R","P238_1","P238_2","P238_3","P214_1","P214_2","P214_3","P214_4","P214_5","P214_6","P214_7","P214_8","P214_9","P214_10","P214_11","P214_12","P214_13","P214_14","P214_15","P214_16","P214_17","P214_18","P206_1","P206_2","P206_3","P206_4","P206_5","P206_6","P206_7","P206_8","P206_9","P206_10","P206_11","P206_12","P206_13","P206_14","P206_15","P206_16","P206_17","P206_18","P209_1","P209_2","P209_3","P209_4","P209_5","P209_6","P209_7","P209_8","P209_9","P209_10","P209_11","P209_12","P209_13","P209_14","P209_15","P209_16","P209_17","P209_18","P204_1_1_A","P204_1_1_B","P204_1_1_C","P204_1_1_D","P204_1_1_E","P204_1_1_F","P204_1_1_G","P207","P208","P208_A","P208_B","P208_C...116","P208_C...117","P208_E","P208_F","P208_O","P208_OTRO","P230","P233","P234","P234_A","P234_B","P234_C","P234_D","P234_E","P234_F","P234_G","P234_H","P234_I","P234_K","P234_L","P234_M","P234_N","P234_O","P234_P","P234_Q","P234_R","P234_S","P234_T","P234_U","P234_V","P304","P305","P308","P310_1","P310_2","P311.1. Decisiones de libertad (medidas de aseguramiento, detención domiciliaria, medida intramural y prisión domiciliaria)","P450_A","P450_B","P450_C","P450_D","P450_E","P405","P407","P407_A","P407_B","P407_C","P407_1","P412_A","P412_B","P412_C","P412_D","P412_E","P412_F","P417","P418","P421","P444.","CLAVE","FEX"
"o   020SEG_Percepción_y_Victimización_en_Bogotá",618,"Engativá","De 36 a 45 años","Estrato 2",42,"Hijo(a) o Hijastro(a)","Independiente","Femenino","Ha Aumentado","Seguro","1","Puentes peatonales","Muy Inseguro","6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional)","Vandalismo","Feminicidio (Asesinato de mujeres)","Violencia Intrafamiliar","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Periódicos (Impresos o digitales)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"No","Si","Si","No","Si","No","Si","No","Si","No","No","Si","No","No","No","No","No","No","No","No","Si","Regular","Si","1. Muy Mala","Acabar con la corrupción en
la policía","Aumentar la inversión social","1. Muy Malo","1. Muy Malo","1. Muy Malo","2. Malo","1. Muy Malo","1. Pésimo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",3,"2 Mal","Si","EngativáEstrato 2",1553.87222033898
"o   020SEG_Percepción_y_Victimización_en_Bogotá",619,"Bosa","De 36 a 45 años","Estrato 2",42,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Potreros","Muy Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia Sexual","Violencia contra la mujer (física, psicológica o económica)","Si","No","6. Por la escasez de policía","Si","No Aplica","Si","No Aplica","Si","Si","Experiencias de familiares","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"Si","Si","No","No","No","Si","Si","Si","No","Si","No","No","Si","No","No","No","No","Si","No","Si","Si","No tuve relación","Si","4. Buena","Aumentar el pie de fuerza de
la policía","Aumentar las penas","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","BosaEstrato 2",1536.68729230769
"o   020SEG_Percepción_y_Victimización_en_Bogotá",620,"Suba","De 26 a 35 años","Estrato 3",26,"Jefe(a)","Empleado","Masculino","Sigue Igual","Seguro","1","Ciclo Vías","Seguro",NA,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Venta de drogas","Feminicidio (Asesinato de mujeres)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Comentarios de la gente (voz a voz)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","Si","4. Buena","Mejorar la justicia","Acabar con la corrupción en
la policía","4. Bueno","3. Ni bueno ni malo","2. Malo","3. Ni bueno ni malo","2. Malo","2. Malo","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"Si",1,"3 Ni bien ni mal","No","SubaEstrato 3",1538.0994265233
"o   020SEG_Percepción_y_Victimización_en_Bogotá",621,"Ciudad Bolivar","De 36 a 45 años","Estrato 2",36,"Jefe(a)","Empleado","Femenino","Sigue Igual","Seguro","1","Puentes peatonales","Muy Inseguro","6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional)","Violencia Intrafamiliar","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Desaparición forzada","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencia personal","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"Si","Si","No","Si","No","No","Si","Si","No","Si","No","Si","No","No","No","No","No","Si","Si","Si","Si","No tuve relación","No",NA,"Aumentar la inversión social","Construir más cárceles","2. Malo","2. Malo","1. Muy Malo","2. Malo","2. Malo","2. Malo","Si sabe",NA,"Si","Si","Si","Todos los días","5 Muy buena","5 Muy buena","4 Buena","5 Muy buena","4 Buena","3 Ni bueno ni malo","No",NA,NA,"No","Ciudad BolivarEstrato 2",1536.55350191571
"o   020SEG_Percepción_y_Victimización_en_Bogotá",622,"Suba","De 18 a 25 años","Estrato 2",23,"Esposo(a) o compañero(a)","Desempleado","Femenino","Ha Aumentado","Inseguro","1","Calles","Muy Inseguro","9. Exposición a miradas obscenas, piropos y manoseos (acoso sexual)","Vandalismo","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Feminicidio (Asesinato de mujeres)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","Si","1. Muy Mala","Aumentar la inversión social","Acabar con la corrupción en
la policía","2. Malo","1. Muy Malo","1. Muy Malo","2. Malo","2. Malo","3. Regular","No Sabe",NA,NA,NA,NA,"Algunos días de la semana",NA,NA,NA,NA,NA,NA,"Si",2,"2 Mal","Si","SubaEstrato 2",1534.59641314554
"o   020SEG_Percepción_y_Victimización_en_Bogotá",623,"Rafael Uribe","De 26 a 35 años","Estrato 1",33,"Esposo(a) o compañero(a)","Independiente","Femenino","Ha Aumentado","Inseguro","1","Parques","Ni seguro ni inseguro",NA,"Feminicidio (Asesinato de mujeres)","Desplazamiento forzado","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencia personal","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"No","Si","No","No","No","Si","Si","Si","No","Si","No","No","No","No","No","No","No","No","No","No","Si","No tuve relación","Si","3. Ni bueno ni mal","Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía","3. Ni bueno ni malo","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","2. Malo","4. Bueno","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","Rafael UribeEstrato 1",1539.2774375
"o   020SEG_Percepción_y_Victimización_en_Bogotá",624,"Rafael Uribe","De 18 a 25 años","Estrato 2",19,"Hijo(a) o Hijastro(a)","Estudiante","Masculino","Ha Aumentado","Inseguro","1","Puentes peatonales","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Homicidio","Hurto a establecimientos comerciales","Violencia Intrafamiliar","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"No","Si","No","No","No","Si","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","No","No","Si","No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar la inversión social","3. Ni bueno ni malo","3. Ni bueno ni malo","4. Bueno","2. Malo","2. Malo","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",2,"3 Ni bien ni mal","Si","Rafael UribeEstrato 2",1539.2774375
"o   020SEG_Percepción_y_Victimización_en_Bogotá",625,"Bosa","De 18 a 25 años","Estrato 2",20,"Hermano(a)","Empleado","Masculino","Ha Aumentado","Inseguro","1","Ciclo Rutas","Muy Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Trata de personas ","Homicidio","No","No","1. Por la inestabilidad social (vandalismo, asonadas)","Si","Si","Si","Si","No","Si","Periódicos (Impresos o digitales)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar la inversión social","2. Malo","1. Muy Malo","2. Malo","1. Muy Malo","3. Ni bueno ni malo","1. Pésimo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","BosaEstrato 2",1536.68729230769
"o   020SEG_Percepción_y_Victimización_en_Bogotá",626,"Bosa","De 18 a 25 años","Estrato 2",20,"Hijo(a) o Hijastro(a)","Empleado","Masculino","Ha Aumentado","Inseguro","1","Parques","Muy Inseguro","10. Posibilidad de contagiarse con COVID 19","Feminicidio (Asesinato de mujeres)","Homicidio","Desplazamiento forzado","Si","No","4. Por la corrupción","Si","Si","Si","Si","Si","Si","Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar la inversión social","2. Malo","2. Malo","2. Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","1. Pésimo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","BosaEstrato 2",1536.68729230769
"o   020SEG_Percepción_y_Victimización_en_Bogotá",627,"Puente Aranda","De 18 a 25 años","Estrato 3",20,"Hijo(a) o Hijastro(a)","Estudia y Trabaja","Femenino","Ha disminuido","Seguro","0","Calles","Ni seguro ni inseguro",NA,"Trata de personas","Feminicidio (Asesinato de mujeres)","Desaparición forzada","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Sabe","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Generar políticas de reactivación económica","3. Ni bueno ni malo","3. Ni bueno ni malo","3. Ni bueno ni malo","4. Bueno","2. Malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","Puente ArandaEstrato 3",1546.75459459459
"o   020SEG_Percepción_y_Victimización_en_Bogotá",628,"Puente Aranda","De 18 a 25 años","Estrato 3",21,"Otro","Empleado","Masculino","Ha Aumentado","Inseguro","1","Paraderos","Muy Inseguro","1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia contra la mujer (física, psicológica o económica)","Venta de drogas","Si","No","6. Por la escasez de policía","Si","Si","Si","No Aplica","Si","Si","Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bueno","Si","5. Muy buena","Aumentar el pie de fuerza de
la policía","Mejorar la justicia","1. Muy Malo","3. Ni bueno ni malo","4. Bueno","3. Ni bueno ni malo","1. Muy Malo","1. Pésimo","Si sabe",NA,"Si","Si","No","De vez en cuando en el mes","1 Muy mala","2 Mala","1 Muy mala","1 Muy mala","3 Ni bueno ni malo","3 Ni bueno ni malo","Si",2,"3 Ni bien ni mal","No","Puente ArandaEstrato 3",1546.75459459459
"o   020SEG_Percepción_y_Victimización_en_Bogotá",629,"San Cristóbal","De 36 a 45 años","Estrato 2",40,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Paraderos","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Feminicidio (Asesinato de mujeres)","Lesiones personales","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"No","Si","No","No","No","Si","Si","Si","No","No","No","Si","Si","No","No","No","No","No","No","Si","Si","No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Generar políticas de reactivación económica","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","3. Regular","Si sabe",NA,"No","No","Si","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","San CristóbalEstrato 2",1542.6544137931
"o   020SEG_Percepción_y_Victimización_en_Bogotá",630,"Rafael Uribe","De 26 a 35 años","Estrato 3",30,"Jefe(a)","Empleado","Masculino","Ha Aumentado","Inseguro","1","Puentes peatonales","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Feminicidio (Asesinato de mujeres)","Ciber Crimen (delito electrónico)","No","No","4. Por la corrupción","Si","Si","Si","Si","Si","Si","Experiencias de familiares","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"Si","Si","Si","Si","Si","Si","Si","Si","Si","Si","Si","Si","No","Si","Si","Si","Si","Si","Si","Si","Si","Regular","No",NA,"Mejorar la justicia","Acabar con la corrupción en
la policía","2. Malo","3. Ni bueno ni malo","2. Malo","2. Malo","3. Ni bueno ni malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","Rafael UribeEstrato 3",1534.6364
"o   020SEG_Percepción_y_Victimización_en_Bogotá",631,"Santa Fe","De 18 a 25 años","Estrato 1",19,"Hijo(a) o Hijastro(a)","Desempleado","Femenino","Ha Aumentado","Inseguro","1","Potreros","Inseguro","2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Feminicidio (Asesinato de mujeres)","Trata de personas ","Homicidio","No","No","1. Por la inestabilidad social (vandalismo, asonadas)","Si","Si","Si","No Aplica","Si","Si","Comentarios de la gente (voz a voz)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar las penas","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","3. Ni bueno ni malo","4. Bueno","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","Santa FeEstrato 1",1573.54662857143
"o   020SEG_Percepción_y_Victimización_en_Bogotá",632,"Ciudad Bolivar","De 36 a 45 años","Estrato 1",40,"Hijo(a) o Hijastro(a)","Independiente","Femenino","Ha Aumentado","Inseguro","1","Paraderos","Muy Inseguro","2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Venta de drogas","Hurto a residencias","No","No","3. Por la falta de confianza en las instituciones","Si","Si","Si","No","Si","Si","Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Mejorar la justicia","3. Ni bueno ni malo","4. Bueno","4. Bueno","3. Ni bueno ni malo","4. Bueno","1. Pésimo","Si sabe",NA,"No","No","Si","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","Ciudad BolivarEstrato 1",1536.55350191571
"o   020SEG_Percepción_y_Victimización_en_Bogotá",633,"Engativá","De 26 a 35 años","Estrato 2",28,"Hijo(a) o Hijastro(a)","Empleado","Masculino","Sigue Igual","Seguro","0","Puentes peatonales","Seguro",NA,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Feminicidio (Asesinato de mujeres)","Hurto de vehículos (o alguna de sus partes)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Generar políticas de reactivación económica","Construir más cárceles","4. Bueno","4. Bueno","4. Bueno","4. Bueno","4. Bueno","4. Bueno","Si sabe",NA,"Si","Si","Si","Todos los días","4 Buena","4 Buena","4 Buena","4 Buena","4 Buena","4 Buena","No",NA,NA,"No","EngativáEstrato 2",1553.87222033898
